Time (us)	Load raw 1	Load raw 2	Load raw 3	Acceleration raw 1	Acceleration raw 2	Acceleration raw 3	Load filtered 1	Load filtered 2	Load filtered 3	Load scaled 1	Load scaled 2	Load scaled 3	Load summ	Acceleration scaled 1	Acceleration scaled 2	Acceleration scaled 3
255410	0.000046	-0.000000	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.135473	-55.239532	48.549384	-7.825621	-55.816749	-0.830515	1791.655401
255469	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.135232	-55.239801	48.549434	-7.825599	-55.810915	-0.830341	1791.660094
255527	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.134951	-55.240103	48.549461	-7.825593	-55.805023	-0.830166	1791.664807
255586	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.134678	-55.240429	48.549435	-7.825672	-55.799118	-0.829994	1791.669562
255645	0.000046	0.000000	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.134438	-55.240773	48.549367	-7.825844	-55.793203	-0.829823	1791.674382
255703	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.134223	-55.241105	48.549283	-7.826045	-55.787272	-0.829653	1791.679243
255762	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.134013	-55.241410	48.549194	-7.826229	-55.781364	-0.829483	1791.684069
255820	0.000046	0.000000	-0.000029	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.133805	-55.241710	48.549098	-7.826416	-55.775455	-0.829314	1791.688812
255879	0.000047	-0.000000	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.133599	-55.242007	48.548973	-7.826633	-55.769497	-0.829144	1791.693460
255938	0.000046	0.000000	-0.000029	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.133381	-55.242291	48.548834	-7.826838	-55.763471	-0.828973	1791.698016
255996	0.000046	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.133136	-55.242561	48.548701	-7.826996	-55.757410	-0.828799	1791.702536
256055	0.000047	-0.000000	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.132864	-55.242825	48.548550	-7.827139	-55.751343	-0.828622	1791.707099
256113	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.132588	-55.243084	48.548380	-7.827292	-55.745284	-0.828444	1791.711676
256172	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.132315	-55.243313	48.548222	-7.827406	-55.739314	-0.828265	1791.716211
256230	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.132054	-55.243485	48.548110	-7.827430	-55.733484	-0.828086	1791.720732
256289	0.000047	-0.000000	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.131819	-55.243615	48.548042	-7.827393	-55.727708	-0.827903	1791.725273
256348	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.131616	-55.243729	48.547995	-7.827350	-55.721911	-0.827719	1791.729851
256406	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.131421	-55.243835	48.547935	-7.827321	-55.716085	-0.827536	1791.734441
256465	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.131194	-55.243940	48.547816	-7.827318	-55.710233	-0.827354	1791.739026
256523	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.130937	-55.244042	48.547641	-7.827338	-55.704408	-0.827174	1791.743649
256582	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.130681	-55.244140	48.547440	-7.827381	-55.698661	-0.826996	1791.748315
256641	0.000048	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.130440	-55.244241	48.547212	-7.827469	-55.692929	-0.826819	1791.753004
256699	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.130214	-55.244351	48.546971	-7.827594	-55.687124	-0.826642	1791.757728
256758	0.000047	-0.000000	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.130018	-55.244445	48.546747	-7.827716	-55.681251	-0.826465	1791.762498
256816	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.129856	-55.244495	48.546548	-7.827803	-55.675385	-0.826290	1791.767324
256875	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.129711	-55.244524	48.546350	-7.827885	-55.669584	-0.826116	1791.772239
256934	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.129576	-55.244577	48.546129	-7.828024	-55.663855	-0.825944	1791.777232
256992	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.129454	-55.244658	48.545880	-7.828232	-55.658147	-0.825773	1791.782297
257051	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.129339	-55.244764	48.545622	-7.828481	-55.652394	-0.825601	1791.787405
257109	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.129212	-55.244884	48.545365	-7.828731	-55.646615	-0.825429	1791.792473
257168	0.000046	-0.000000	-0.000029	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.129070	-55.244983	48.545091	-7.828963	-55.640892	-0.825255	1791.797548
257227	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.128932	-55.245048	48.544797	-7.829183	-55.635217	-0.825081	1791.802709
257285	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.128776	-55.245107	48.544508	-7.829376	-55.629576	-0.824903	1791.807935
257344	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.128572	-55.245163	48.544246	-7.829489	-55.624003	-0.824722	1791.813213
257402	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.128334	-55.245194	48.544002	-7.829527	-55.618477	-0.824541	1791.818484
257461	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.128088	-55.245205	48.543742	-7.829551	-55.612983	-0.824361	1791.823740
257520	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.127851	-55.245212	48.543430	-7.829634	-55.607556	-0.824182	1791.829057
257578	0.000046	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.127629	-55.245251	48.543082	-7.829799	-55.602170	-0.824002	1791.834424
257637	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.127397	-55.245335	48.542739	-7.829993	-55.596762	-0.823821	1791.839804
257695	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.127166	-55.245434	48.542403	-7.830197	-55.591339	-0.823642	1791.845216
257754	0.000047	-0.000000	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.126968	-55.245529	48.542061	-7.830436	-55.585897	-0.823464	1791.850707
257812	0.000046	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.126787	-55.245627	48.541712	-7.830702	-55.580405	-0.823285	1791.856284
257871	0.000046	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.126613	-55.245731	48.541348	-7.830995	-55.574857	-0.823105	1791.861882
257930	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.126448	-55.245841	48.540946	-7.831343	-55.569200	-0.822924	1791.867496
257988	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.126281	-55.245946	48.540527	-7.831700	-55.563393	-0.822745	1791.873154
258047	0.000047	-0.000000	-0.000029	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.126086	-55.246023	48.540134	-7.831976	-55.557465	-0.822568	1791.878836
258105	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.125828	-55.246063	48.539762	-7.832129	-55.551457	-0.822393	1791.884522
258164	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.125503	-55.246084	48.539403	-7.832184	-55.545406	-0.822221	1791.890185
258223	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.125135	-55.246103	48.539075	-7.832164	-55.539378	-0.822052	1791.895795
258281	0.000047	-0.000000	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.124739	-55.246111	48.538776	-7.832074	-55.533387	-0.821887	1791.901403
258340	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.124336	-55.246091	48.538513	-7.831914	-55.527374	-0.821725	1791.907058
258398	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.123944	-55.246055	48.538311	-7.831687	-55.521344	-0.821563	1791.912746
258457	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.123551	-55.246021	48.538160	-7.831413	-55.515329	-0.821401	1791.918454
258516	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.123171	-55.245983	48.538017	-7.831137	-55.509310	-0.821239	1791.924193
258574	0.000046	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.122803	-55.245950	48.537864	-7.830889	-55.503255	-0.821076	1791.930008
258633	0.000048	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.122406	-55.245946	48.537729	-7.830623	-55.497125	-0.820910	1791.935968
258691	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.121989	-55.245967	48.537644	-7.830311	-55.490960	-0.820742	1791.942092
258750	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.121585	-55.246011	48.537592	-7.830005	-55.484814	-0.820574	1791.948341
258809	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.121186	-55.246075	48.537538	-7.829723	-55.478630	-0.820404	1791.954685
258867	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.120767	-55.246138	48.537487	-7.829418	-55.472423	-0.820234	1791.961144
258926	0.000046	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.120317	-55.246176	48.537481	-7.829011	-55.466279	-0.820064	1791.967717
258984	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.119823	-55.246176	48.537538	-7.828461	-55.460148	-0.819895	1791.974395
259043	0.000046	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.119310	-55.246142	48.537624	-7.827828	-55.454037	-0.819725	1791.981241
259102	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.118815	-55.246087	48.537716	-7.827186	-55.448026	-0.819553	1791.988262
259160	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.118328	-55.246034	48.537816	-7.826547	-55.442018	-0.819379	1791.995371
259219	0.000046	0.000000	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.117833	-55.246008	48.537930	-7.825910	-55.435916	-0.819205	1792.002563
259277	0.000046	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.117334	-55.246017	48.538052	-7.825300	-55.429772	-0.819030	1792.009865
259336	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.116849	-55.246036	48.538168	-7.824717	-55.423664	-0.818854	1792.017222
259395	0.000047	-0.000001	-0.000029	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.116396	-55.246040	48.538275	-7.824160	-55.417631	-0.818678	1792.024562
259453	0.000047	0.000000	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.115967	-55.246036	48.538389	-7.823614	-55.411638	-0.818503	1792.031877
259512	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.115528	-55.246034	48.538533	-7.823030	-55.405615	-0.818328	1792.039171
259570	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.115060	-55.246028	48.538686	-7.822402	-55.399524	-0.818151	1792.046408
259629	0.000046	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.114588	-55.246010	48.538809	-7.821789	-55.393368	-0.817974	1792.053553
259688	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.114137	-55.245991	48.538912	-7.821217	-55.387145	-0.817796	1792.060612
259746	0.000047	-0.000001	-0.000029	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.113689	-55.245962	48.539020	-7.820631	-55.380832	-0.817615	1792.067621
259805	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.113226	-55.245916	48.539127	-7.820015	-55.374436	-0.817432	1792.074585
259863	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.112764	-55.245872	48.539219	-7.819417	-55.368011	-0.817250	1792.081528
259922	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.112311	-55.245841	48.539284	-7.818868	-55.361572	-0.817068	1792.088509
259980	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.111849	-55.245801	48.539332	-7.818318	-55.355094	-0.816884	1792.095547
260039	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.111351	-55.245731	48.539391	-7.817691	-55.348604	-0.816699	1792.102601
260098	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.110821	-55.245638	48.539468	-7.816990	-55.342131	-0.816516	1792.109605
260156	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.110270	-55.245537	48.539561	-7.816246	-55.335623	-0.816333	1792.116584
260215	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.109696	-55.245415	48.539660	-7.815451	-55.329033	-0.816153	1792.123623
260273	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.109116	-55.245265	48.539771	-7.814610	-55.322390	-0.815974	1792.130722
260332	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.108517	-55.245109	48.539908	-7.813719	-55.315706	-0.815798	1792.137802
260391	0.000046	-0.000000	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.107868	-55.244967	48.540047	-7.812787	-55.308924	-0.815623	1792.144794
260449	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.107181	-55.244861	48.540165	-7.811877	-55.302019	-0.815447	1792.151668
260508	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.106481	-55.244800	48.540278	-7.811003	-55.295010	-0.815271	1792.158484
260566	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.105776	-55.244762	48.540397	-7.810141	-55.287912	-0.815093	1792.165375
260625	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.105076	-55.244716	48.540503	-7.809290	-55.280730	-0.814913	1792.172391
260684	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.104382	-55.244640	48.540585	-7.808437	-55.273481	-0.814732	1792.179411
260742	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.103688	-55.244522	48.540662	-7.807547	-55.266197	-0.814550	1792.186312
260801	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.102999	-55.244369	48.540757	-7.806612	-55.258876	-0.814368	1792.193153
260859	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.102321	-55.244208	48.540874	-7.805655	-55.251520	-0.814186	1792.200054
260918	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.101645	-55.244043	48.541020	-7.804668	-55.244172	-0.814004	1792.207002
260977	0.000046	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.100957	-55.243878	48.541194	-7.803642	-55.236833	-0.813823	1792.213969
261035	0.000047	-0.000001	-0.000029	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.100266	-55.243740	48.541384	-7.802623	-55.229415	-0.813643	1792.220940
261094	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.099605	-55.243639	48.541583	-7.801661	-55.221840	-0.813463	1792.227872
261152	0.000047	0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.098970	-55.243553	48.541789	-7.800734	-55.214174	-0.813284	1792.234817
261211	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.098338	-55.243474	48.541991	-7.799821	-55.206486	-0.813104	1792.241778
261270	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.097709	-55.243410	48.542153	-7.798967	-55.198745	-0.812926	1792.248685
261328	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.097078	-55.243369	48.542277	-7.798170	-55.190971	-0.812748	1792.255569
261387	0.000047	-0.000000	-0.000029	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.096436	-55.243353	48.542398	-7.797392	-55.183175	-0.812569	1792.262477
261445	0.000047	-0.000000	-0.000029	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.095786	-55.243347	48.542536	-7.796597	-55.175325	-0.812389	1792.269426
261504	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.095137	-55.243330	48.542700	-7.795767	-55.167435	-0.812211	1792.276424
261562	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.094485	-55.243313	48.542892	-7.794905	-55.159476	-0.812030	1792.283409
261621	0.000047	-0.000000	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.093819	-55.243314	48.543113	-7.794020	-55.151366	-0.811847	1792.290318
261680	0.000047	-0.000001	-0.000029	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.093134	-55.243361	48.543358	-7.793138	-55.143097	-0.811665	1792.297151
261738	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.092427	-55.243451	48.543635	-7.792243	-55.134706	-0.811483	1792.303882
261797	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.091703	-55.243541	48.543954	-7.791290	-55.126228	-0.811299	1792.310512
261855	0.000046	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.090952	-55.243610	48.544302	-7.790261	-55.117679	-0.811113	1792.317152
261914	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.090167	-55.243675	48.544667	-7.789175	-55.109014	-0.810926	1792.323878
261973	0.000046	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.089374	-55.243756	48.545063	-7.788067	-55.100238	-0.810741	1792.330672
262031	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.088599	-55.243852	48.545509	-7.786941	-55.091468	-0.810556	1792.337450
262090	0.000047	-0.000001	-0.000031	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.087837	-55.243933	48.545970	-7.785800	-55.082739	-0.810374	1792.344171
262148	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.087074	-55.243996	48.546403	-7.784667	-55.074003	-0.810194	1792.350912
262207	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.086300	-55.244059	48.546807	-7.783551	-55.065262	-0.810016	1792.357739
262266	0.000046	-0.000001	-0.000029	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.085504	-55.244129	48.547179	-7.782454	-55.056526	-0.809840	1792.364585
262324	0.000046	-0.000000	-0.000029	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.084687	-55.244213	48.547531	-7.781369	-55.047775	-0.809666	1792.371370
262383	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.083849	-55.244318	48.547905	-7.780261	-55.038998	-0.809494	1792.378121
262441	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.083005	-55.244445	48.548322	-7.779128	-55.030183	-0.809321	1792.384894
262500	0.000047	-0.000000	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.082170	-55.244590	48.548764	-7.777996	-55.021347	-0.809147	1792.391743
262559	0.000047	-0.000001	-0.000030	5.114990	5.126671	5.122106	0.000047	-0.000000	-0.000030	-1.081350	-55.244742	48.549208	-7.776884	-55.012481	-0.808976	1792.398713
